state_ut,district,year,murder,rape,robbery,theft,riots,cheating,dowry_deaths
ASSAM,GOLAGHAT,2004,71,62,34,310,4,27,0
ASSAM,GUWAHATI CITY,2004,21,88,78,867,504,158,3
ASSAM,HAILAKANDI,2004,25,18,2,47,108,9,2
ASSAM,JORHAT,2004,38,32,12,150,53,13,0
ASSAM,KAMRUP,2004,15,59,54,298,417,72,3
ASSAM,KARBI ANGLONG,2004,57,14,20,102,40,1,0
ASSAM,KARIMGANJ,2004,40,32,3,101,201,19,8
ASSAM,KOKRAJHAR,2004,63,33,13,104,52,21,2
ASSAM,LAKHIMPUR,2004,31,56,13,291,81,40,1
ASSAM,MORIGAON,2004,19,36,6,81,74,22,2
ASSAM,N.C.HILLS,2004,7,1,6,42,3,5,0
ASSAM,NAGAON,2004,79,91,32,433,346,54,6
ASSAM,NALBARI,2004,37,29,19,129,10,20,3
ASSAM,R.P.O.,2004,6,5,1,21,20,0,0
ASSAM,SIBSAGAR,2004,55,49,9,238,62,44,0
ASSAM,SONITPUR,2004,87,87,33,392,156,54,5
ASSAM,TINSUKIA,2004,117,45,37,336,11,30,1
BIHAR,ARARIA,2004,66,34,60,186,325,66,11
BIHAR,ARWAL,2004,36,2,23,54,31,6,16
BIHAR,AURANGABAD,2004,77,18,46,214,235,23,40
BIHAR,BAGAHA,2004,49,23,15,66,153,32,5
BIHAR,BANKA,2004,71,44,26,99,175,19,25
BIHAR,BEGUSARAI,2004,107,23,83,323,204,56,15
BIHAR,BETTIAH,2004,108,128,52,301,682,287,29
BIHAR,BHABHUA,2004,59,20,26,146,165,55,28
BIHAR,BHAGALPUR,2004,133,63,54,393,239,106,12
BIHAR,BHOJPUR,2004,108,9,57,285,232,20,34
BIHAR,BUXAR,2004,70,13,36,235,223,60,21
BIHAR,DARBHANGA,2004,55,59,53,138,420,75,33
BIHAR,GAYA,2004,163,19,168,461,391,27,36
BIHAR,GOPALGANJ,2004,77,39,67,163,185,75,38
BIHAR,JAMALPUR RLY.,2004,10,0,4,171,5,4,3
BIHAR,JAMUI,2004,79,31,26,77,152,47,11
BIHAR,JEHANABAD,2004,68,6,34,130,98,35,6
BIHAR,KATIHAR,2004,71,79,27,159,171,38,19
BIHAR,KATIHAR RLY.,2004,10,2,20,224,7,14,0
BIHAR,KHAGARIA,2004,50,18,36,117,199,10,9
BIHAR,KISHANGANJ,2004,26,32,12,122,110,36,4
BIHAR,LAKHISARAI,2004,63,13,38,62,90,15,10
BIHAR,MADHEPURA,2004,58,11,41,58,143,18,7
BIHAR,MADHUBANI,2004,60,61,43,224,338,27,34
BIHAR,MOTIHARI,2004,120,29,79,378,365,135,45
BIHAR,MUNGER,2004,64,11,29,163,230,30,20
BIHAR,MUZAFFARPUR,2004,180,166,146,779,819,286,72
BIHAR,MUZAFFARPUR RLY.,2004,20,2,18,395,18,34,0
BIHAR,NALANDA,2004,220,43,65,388,191,78,68
BIHAR,NAUGACHIA,2004,50,7,36,66,118,6,8
BIHAR,NAWADAH,2004,78,37,40,79,245,33,16
BIHAR,PATNA,2004,542,46,751,1568,562,319,44
BIHAR,PATNA RLY.,2004,21,2,30,744,13,23,1
BIHAR,PURNEA,2004,128,62,144,242,202,8,11
BIHAR,ROHTAS,2004,130,12,53,265,204,28,35
BIHAR,SAHARSA,2004,48,21,45,122,221,29,11
BIHAR,SAMASTIPUR,2004,118,28,58,292,274,47,44
BIHAR,SARAN,2004,160,17,112,258,330,126,38
BIHAR,SHEIKHPURA,2004,44,3,8,53,92,31,6
BIHAR,SHEOHAR,2004,9,13,13,19,44,8,5
BIHAR,SITAMARHI,2004,80,70,34,230,206,47,21
BIHAR,SIWAN,2004,125,7,146,165,223,42,33
BIHAR,SUPAUL,2004,38,25,60,114,249,31,7
BIHAR,VAISHALI,2004,99,42,72,385,214,272,98
CHHATTISGARH,BALRAMPUR,2004,33,27,17,28,20,8,0
CHHATTISGARH,BILASPUR,2004,83,61,36,704,164,47,9
CHHATTISGARH,BIZAPUR,2004,24,3,3,9,9,2,1
CHHATTISGARH,DANTEWARA,2004,70,11,0,70,13,5,1
CHHATTISGARH,DHAMTARI,2004,18,37,3,76,13,9,0
CHHATTISGARH,DURG,2004,55,124,50,813,53,73,10
CHHATTISGARH,GRP RAIPUR,2004,2,2,5,223,3,4,0
CHHATTISGARH,JAGDALPUR,2004,63,82,16,178,44,18,0
CHHATTISGARH,JANJGIR,2004,55,30,26,268,74,27,7
CHHATTISGARH,JASHPUR,2004,46,56,19,70,17,14,1
CHHATTISGARH,KABIRDHAM,2004,13,22,1,115,18,7,5
CHHATTISGARH,KANKER,2004,48,22,14,69,32,5,0
CHHATTISGARH,KORBA,2004,46,34,13,308,35,15,5
CHHATTISGARH,KORIYA,2004,33,50,16,137,20,20,2
CHHATTISGARH,MAHASAMUND,2004,22,35,10,164,21,20,6
CHHATTISGARH,NARAYANPUR,2004,21,1,0,18,2,3,0
CHHATTISGARH,RAIGARH,2004,55,45,36,321,49,25,7
CHHATTISGARH,RAIPUR,2004,84,143,42,927,77,71,10
CHHATTISGARH,RAJNANDGAON,2004,45,61,12,210,15,24,5
CHHATTISGARH,SARGUJA,2004,111,123,44,306,111,27,2
GOA,NORTH GOA,2004,23,13,11,298,18,36,2
GOA,SOUTH GOA,2004,17,24,7,205,15,25,0
GUJARAT,AHMEDABAD COMMR.,2004,92,40,271,5711,162,333,10
GUJARAT,AHMEDABAD RURAL,2004,26,12,28,252,36,13,1
GUJARAT,AHWA-DANG,2004,4,2,1,5,4,2,0
GUJARAT,AMRELI,2004,28,5,11,158,38,29,1
GUJARAT,ANAND,2004,21,12,16,361,23,20,0
GUJARAT,BHARUCH,2004,38,14,14,370,42,17,0
GUJARAT,BHAVNAGAR,2004,53,22,87,718,141,112,0
GUJARAT,DAHOD,2004,44,9,56,144,45,1,0
GUJARAT,GANDHINAGAR,2004,25,8,31,416,32,50,2
GUJARAT,HIMATNAGAR,2004,35,10,25,194,56,57,0
GUJARAT,JAMNAGAR,2004,42,8,24,372,41,30,0
GUJARAT,JUNAGADH,2004,40,9,44,476,88,63,13
GUJARAT,KHEDA NORTH,2004,53,8,23,394,45,58,0
GUJARAT,KUTCH,2004,28,13,31,360,48,64,1
GUJARAT,MEHSANA,2004,40,4,47,621,99,103,2
GUJARAT,NARMADA,2004,15,6,6,29,10,6,0
GUJARAT,NAVSARI,2004,26,5,8,147,9,14,1
GUJARAT,PALANPUR,2004,38,21,26,328,78,46,0
GUJARAT,PANCHMAHAL,2004,51,7,22,368,34,10,0
GUJARAT,PATAN,2004,19,6,9,233,44,43,0
GUJARAT,PORBANDAR,2004,11,1,7,74,13,25,0
GUJARAT,RAJKOT COMMR.,2004,37,9,24,1216,72,69,4
GUJARAT,RAJKOT RURAL,2004,36,17,24,326,66,15,3
GUJARAT,SURAT COMMR.,2004,74,24,61,1543,62,140,17
GUJARAT,SURAT RURAL,2004,47,14,24,154,18,26,3
GUJARAT,SURENDRANAGAR,2004,28,13,13,266,46,16,0
GUJARAT,VADODARA COMMR.,2004,28,6,40,1414,164,268,0
GUJARAT,VADODARA RURAL,2004,85,22,20,296,38,18,0
GUJARAT,VALSAD,2004,36,9,34,346,35,45,0
GUJARAT,W.RLY,2004,13,3,109,1259,10,33,0
HARYANA,AMBALA,2004,28,10,7,243,1,73,11
HARYANA,BHIWANI,2004,51,28,14,301,116,75,28
HARYANA,FARIDABAD,2004,67,42,23,815,156,30,28
HARYANA,FATEHABAD,2004,29,9,2,111,18,80,6
HARYANA,GRP,2004,27,2,3,180,3,1,7
HARYANA,GURGAON,2004,66,36,33,1045,67,42,21
HARYANA,HISSAR,2004,49,16,20,430,33,130,12
HARYANA,JHAJJAR,2004,42,11,13,160,50,40,14
HARYANA,JIND,2004,28,7,3,147,49,38,14
HARYANA,KAITHAL,2004,25,18,9,200,0,15,9
HARYANA,KARNAL,2004,40,31,19,386,34,104,15
HARYANA,KURUKSHETRA,2004,26,21,13,411,0,160,15
HARYANA,MAHENDRAGARH,2004,16,20,4,111,52,11,8
HARYANA,PANCHKULA,2004,7,6,2,207,1,70,4
HARYANA,PANIPAT,2004,37,38,13,433,27,19,4
HARYANA,REWARI,2004,17,16,10,223,35,16,8
HARYANA,ROHTAK,2004,65,29,14,367,35,66,15
HARYANA,SIRSA,2004,25,17,11,246,14,40,9
HARYANA,SONIPAT,2004,67,13,20,377,8,45,16
HARYANA,YAMUNANAGAR,2004,21,16,11,165,0,34,7
HIMACHAL PRADESH,BILASPUR,2004,9,10,4,55,47,13,0
HIMACHAL PRADESH,CHAMBA,2004,8,14,0,27,10,9,1
HIMACHAL PRADESH,G.R.P.,2004,0,0,0,2,0,0,0
HIMACHAL PRADESH,HAMIRPUR,2004,9,5,0,42,34,9,0
HIMACHAL PRADESH,KANGRA,2004,18,15,1,81,111,24,2
HIMACHAL PRADESH,KINNAUR,2004,3,8,0,10,5,2,0
HIMACHAL PRADESH,KULLU,2004,9,13,7,40,40,9,1
HIMACHAL PRADESH,LAHAUL-SPITI,2004,2,0,0,1,2,1,0
HIMACHAL PRADESH,MANDI,2004,19,15,2,63,45,30,1
HIMACHAL PRADESH,SHIMLA,2004,10,34,5,154,114,42,1
HIMACHAL PRADESH,SIRMAUR,2004,9,9,3,27,58,12,1
HIMACHAL PRADESH,SOLAN,2004,4,20,2,89,64,12,0
HIMACHAL PRADESH,UNA,2004,10,10,1,52,32,11,1
JAMMU & KASHMIR,ANANTNAG,2004,70,17,30,92,55,20,0
JAMMU & KASHMIR,AWANTIPORA,2004,18,8,1,37,10,12,0
JAMMU & KASHMIR,BARAMULLA,2004,86,15,6,197,116,17,1
JAMMU & KASHMIR,BORDER,2004,7,4,0,19,13,8,0
JAMMU & KASHMIR,BUDGAM,2004,60,6,7,147,92,5,0
JAMMU & KASHMIR,CRIME JAMMU,2004,0,0,0,0,0,52,0
JAMMU & KASHMIR,CRIME SRINAGAR,2004,0,0,0,0,0,99,0
JAMMU & KASHMIR,DODA,2004,83,4,3,28,19,5,0
JAMMU & KASHMIR,GANDERBAL,2004,15,12,1,63,56,14,0
JAMMU & KASHMIR,HANDWARA,2004,25,7,3,32,52,4,0
JAMMU & KASHMIR,JAMMU,2004,28,19,6,383,89,71,5
JAMMU & KASHMIR,KARGIL,2004,1,1,0,1,7,1,0
JAMMU & KASHMIR,KATHUA,2004,17,10,2,30,25,4,0
JAMMU & KASHMIR,KULGAM,2004,48,11,5,26,64,4,0
JAMMU & KASHMIR,KUPWARA,2004,31,20,0,62,75,6,0
JAMMU & KASHMIR,LEH,2004,2,3,0,4,5,2,0
JAMMU & KASHMIR,POONCH,2004,80,11,0,41,13,5,0
JAMMU & KASHMIR,PULWAMA,2004,54,0,17,104,152,3,1
JAMMU & KASHMIR,RAILWAYS,2004,1,1,0,9,0,0,0
JAMMU & KASHMIR,RAJOURI,2004,54,22,0,96,57,13,2
JAMMU & KASHMIR,RAMBAN,2004,48,7,0,36,25,4,0
JAMMU & KASHMIR,REASI,2004,34,5,0,12,0,0,0
JAMMU & KASHMIR,SRINAGAR,2004,45,24,48,430,153,56,0
JAMMU & KASHMIR,UDHAMPUR,2004,9,11,0,90,38,9,0
JHARKHAND,BOKARO,2004,58,48,64,445,180,24,29
JHARKHAND,CHAIBASA,2004,134,37,14,98,34,2,0
JHARKHAND,CHATRA,2004,31,18,19,83,123,3,15
JHARKHAND,DEOGHAR,2004,36,37,25,98,145,0,16
JHARKHAND,DHANBAD,2004,88,38,64,493,237,61,36
JHARKHAND,DHANBAD RLY.,2004,5,2,32,240,11,4,0
JHARKHAND,DUMKA,2004,67,50,13,88,99,10,8
JHARKHAND,GARHWA,2004,39,32,20,68,107,10,14
JHARKHAND,GIRIDIH,2004,72,39,42,128,108,27,52
JHARKHAND,GODDA,2004,31,86,10,128,125,17,4
JHARKHAND,GUMLA,2004,108,31,41,58,32,6,1
JHARKHAND,HAZARIBAGH,2004,86,71,66,537,198,73,31
JHARKHAND,JAMSHEDPUR,2004,81,76,29,539,114,64,12
JHARKHAND,JAMSHEDPUR RLY.,2004,2,1,6,114,3,1,0
JHARKHAND,JAMTARA,2004,18,25,6,69,39,5,3
JHARKHAND,KODERMA,2004,30,6,24,50,103,15,7
JHARKHAND,LATEHAR,2004,43,12,13,33,20,4,3
JHARKHAND,LOHARDAGGA,2004,44,14,22,29,23,4,0
JHARKHAND,PAKUR,2004,37,37,13,32,44,11,2
JHARKHAND,PALAMU,2004,69,14,40,99,167,4,24
JHARKHAND,RANCHI,2004,270,55,181,729,263,51,9
JHARKHAND,SAHEBGANJ,2004,45,26,17,98,65,19,5
JHARKHAND,SARAIKELA,2004,51,26,7,115,31,16,3
JHARKHAND,SIMDEGA,2004,43,16,12,3,10,10,1
KARNATAKA,BAGALKOT,2004,38,3,11,134,189,23,2
KARNATAKA,BANGALORE COMMR.,2004,214,32,455,8241,323,1534,44
KARNATAKA,BANGALORE RURAL,2004,152,29,42,1038,477,142,31
KARNATAKA,BELGAUM,2004,106,5,30,291,255,144,6
KARNATAKA,BELLARY,2004,42,5,13,295,219,43,5
KARNATAKA,BIDAR,2004,40,8,20,246,187,37,8
KARNATAKA,BIJAPUR,2004,66,8,16,121,242,29,2
KARNATAKA,CHAMARAJNAGAR,2004,23,7,6,151,106,22,4
KARNATAKA,CHICKMAGALUR,2004,29,7,14,237,161,29,5
KARNATAKA,CHITRADURGA,2004,32,16,10,252,315,23,6
KARNATAKA,DAKSHIN KANNADA,2004,24,12,50,259,277,66,1
KARNATAKA,DAVANAGERE,2004,38,8,19,273,266,60,11
KARNATAKA,DHARWAD COMMR.,2004,17,1,8,251,67,143,3
KARNATAKA,DHARWAD RURAL,2004,26,3,0,80,102,8,2
KARNATAKA,GADAG,2004,16,1,4,65,101,19,2
KARNATAKA,GULBARGA,2004,102,23,27,251,513,60,7
KARNATAKA,HASSAN,2004,61,16,49,413,186,38,9
KARNATAKA,HAVERI,2004,25,9,4,115,252,17,2
KARNATAKA,K.G.F.,2004,16,2,7,94,67,16,7
KARNATAKA,KODAGU,2004,21,8,9,111,52,15,2
KARNATAKA,KOLAR,2004,59,16,23,365,412,35,28
KARNATAKA,KOPPAL,2004,25,8,4,54,85,20,6
KARNATAKA,MANDYA,2004,58,15,17,302,270,20,19
KARNATAKA,MYSORE COMMR.,2004,29,4,63,485,31,43,4
KARNATAKA,MYSORE RURAL,2004,44,11,12,233,191,20,14
KARNATAKA,RAICHUR,2004,43,6,13,110,194,51,5
KARNATAKA,RAILWAYS,2004,20,0,6,643,11,2,0
KARNATAKA,SHIMOGA,2004,48,11,31,330,246,45,5
KARNATAKA,TUMKUR,2004,65,15,31,477,210,25,16
KARNATAKA,UDUPI,2004,16,0,11,103,136,21,0
KARNATAKA,UTTAR KANNADA,2004,24,2,19,73,94,9,3
KERALA,ALAPUZHA,2004,18,12,31,173,312,163,0
KERALA,CBCID,2004,22,0,1,19,3,75,0
KERALA,ERNAKULAM COMMR.,2004,13,7,56,486,189,377,1
KERALA,ERNAKULAM RURAL,2004,31,21,28,332,305,131,5
KERALA,IDUKKI,2004,34,15,20,195,220,76,0
KERALA,KANNUR,2004,23,33,14,175,519,96,0
KERALA,KASARGOD,2004,14,29,14,165,308,69,1
KERALA,KOLLAM,2004,46,55,58,330,575,198,3
KERALA,KOTTAYAM,2004,18,28,36,319,272,368,1
KERALA,KOZHIKODE COMMR.,2004,8,13,26,361,394,221,3
KERALA,KOZHIKODE RURAL,2004,9,30,15,201,408,164,5
KERALA,MALAPPURAM,2004,23,57,29,341,584,293,0
KERALA,PALAKKAD,2004,34,36,33,292,463,231,1
KERALA,PATHANAMTHITTA,2004,18,18,28,161,188,144,1
KERALA,RAILWAYS,2004,3,0,4,120,14,1,0
KERALA,THRISSUR,2004,41,41,66,547,685,472,2
KERALA,TRIVANDRUM COMMR.,2004,15,18,94,487,290,315,0
KERALA,TRIVANDRUM RURAL,2004,36,42,70,367,475,261,5
KERALA,WAYANADU,2004,11,25,16,169,257,100,3
MADHYA PRADESH,ANUPPUR,2004,24,28,10,131,8,0,4
MADHYA PRADESH,ASHOK NAGAR,2004,22,35,11,152,25,4,4
MADHYA PRADESH,BALAGHAT,2004,74,86,20,204,40,10,13
MADHYA PRADESH,BARWANI,2004,29,30,4,209,28,5,4
MADHYA PRADESH,BETUL,2004,59,110,9,179,15,31,18
MADHYA PRADESH,BHIND,2004,57,29,43,273,104,44,35
MADHYA PRADESH,BHOPAL,2004,71,84,106,2110,129,114,29
MADHYA PRADESH,BHOPAL RLY.,2004,6,1,24,1295,3,11,0
MADHYA PRADESH,BURHANPUR,2004,22,18,3,133,15,6,3
MADHYA PRADESH,CHHATARPUR,2004,56,62,36,206,40,16,17
MADHYA PRADESH,CHHINDWARA,2004,66,132,15,278,47,30,8
MADHYA PRADESH,DAMOH,2004,49,54,24,164,13,9,23
MADHYA PRADESH,DATIYA,2004,60,25,29,156,34,13,6
MADHYA PRADESH,DEWAS,2004,48,82,70,853,107,47,16
MADHYA PRADESH,DHAR,2004,100,109,38,535,69,12,48
MADHYA PRADESH,DINDORI,2004,14,34,4,38,6,9,1
MADHYA PRADESH,GUNA,2004,45,78,21,271,68,9,10
MADHYA PRADESH,GWALIOR,2004,86,58,109,1350,140,82,31
MADHYA PRADESH,HARDA,2004,15,31,15,95,18,11,5
MADHYA PRADESH,HOSHANGABAD,2004,50,51,29,371,33,47,8
MADHYA PRADESH,INDORE,2004,107,97,121,2610,117,149,35
MADHYA PRADESH,INDORE RLY.,2004,3,1,5,149,0,2,0
MADHYA PRADESH,JABALPUR,2004,84,102,79,1048,82,119,42
MADHYA PRADESH,JABALPUR RLY.,2004,4,7,15,289,1,3,0
MADHYA PRADESH,JHABUA,2004,139,22,12,183,27,3,1
MADHYA PRADESH,KATNI,2004,33,30,14,186,29,24,19
MADHYA PRADESH,KHANDWA,2004,36,57,26,290,39,23,12
MADHYA PRADESH,KHARGON,2004,32,63,22,755,76,27,12
MADHYA PRADESH,MANDLA,2004,22,44,10,65,16,14,6
MADHYA PRADESH,MANDSAUR,2004,27,40,35,503,34,18,8
MADHYA PRADESH,MORENA,2004,66,55,42,375,168,31,33
MADHYA PRADESH,NARSINGHPUR,2004,33,42,6,136,21,13,18
MADHYA PRADESH,NEEMUCH,2004,18,23,15,319,50,17,4
MADHYA PRADESH,PANNA,2004,41,34,13,84,7,4,15
MADHYA PRADESH,RAISEN,2004,44,67,12,208,38,20,15
MADHYA PRADESH,RAJGARH,2004,30,98,41,458,119,11,4
MADHYA PRADESH,RATLAM,2004,42,71,11,392,40,37,5
MADHYA PRADESH,REWA,2004,65,52,74,486,76,23,39
MADHYA PRADESH,SAGAR,2004,69,141,40,449,87,20,40
MADHYA PRADESH,SATNA,2004,60,64,43,407,35,22,33
MADHYA PRADESH,SEONI,2004,21,74,8,111,22,13,17
MADHYA PRADESH,SHAHDOL,2004,36,47,19,227,12,8,8
MADHYA PRADESH,SHAJAPUR,2004,40,74,63,639,114,15,15
MADHYA PRADESH,SHEOPUR,2004,12,21,4,90,27,4,3
MADHYA PRADESH,SHIVPURI,2004,78,61,32,304,53,14,7
MADHYA PRADESH,SIDHI,2004,61,51,29,263,31,20,17
MADHYA PRADESH,SIHORE,2004,31,62,11,384,18,15,6
MADHYA PRADESH,TIKAMGARH,2004,59,43,22,214,27,18,24
MADHYA PRADESH,UJJAIN,2004,62,65,58,1592,100,48,13
MADHYA PRADESH,UMARIYA,2004,23,30,10,95,14,18,6
MADHYA PRADESH,VIDISHA,2004,48,100,14,272,57,24,11
MAHARASHTRA,AHMEDNAGAR,2004,98,41,108,969,175,114,0
MAHARASHTRA,AKOLA,2004,55,38,57,957,108,88,6
MAHARASHTRA,AMRAVATI COMMR.,2004,19,17,45,838,95,37,1
MAHARASHTRA,AMRAVATI RURAL,2004,60,56,21,888,95,26,9
MAHARASHTRA,AURANGABAD COMMR.,2004,31,12,36,603,114,106,5
MAHARASHTRA,AURANGABAD RURAL,2004,41,10,44,330,157,28,20
MAHARASHTRA,BEED,2004,57,24,59,727,391,45,4
MAHARASHTRA,BHANDARA,2004,22,36,12,492,77,15,1
MAHARASHTRA,BULDHANA,2004,48,39,38,745,131,57,18
MAHARASHTRA,CHANDRAPUR,2004,59,31,24,673,126,59,3
MAHARASHTRA,DHULE,2004,32,11,8,266,88,42,1
MAHARASHTRA,GADCHIROLI,2004,47,31,11,152,26,18,3
MAHARASHTRA,GONDIA,2004,27,30,23,317,47,18,2
MAHARASHTRA,HINGOLI,2004,35,13,34,202,83,27,1
MAHARASHTRA,JALGAON,2004,83,36,40,652,169,211,6
MAHARASHTRA,JALNA,2004,53,10,39,338,151,52,24
MAHARASHTRA,KOLHAPUR,2004,54,15,28,621,127,70,29
MAHARASHTRA,LATUR,2004,61,22,31,366,188,50,39
MAHARASHTRA,MUMBAI,2004,253,187,302,11510,213,1427,13
MAHARASHTRA,MUMBAI RLY.,2004,7,1,29,1772,8,31,0
MAHARASHTRA,NAGPUR COMMR.,2004,112,41,178,2447,199,194,9
MAHARASHTRA,NAGPUR RLY.,2004,5,2,13,1024,10,4,0
MAHARASHTRA,NAGPUR RURAL,2004,71,48,49,1075,128,49,8
MAHARASHTRA,NANDED,2004,91,31,68,619,235,79,16
MAHARASHTRA,NANDURBAR,2004,35,20,5,197,68,29,1
MAHARASHTRA,NASIK COMMR.,2004,19,15,17,808,80,148,4
MAHARASHTRA,NASIK RURAL,2004,97,33,29,462,293,130,11
MAHARASHTRA,NAVI MUMBAI,2004,61,17,99,1086,97,174,2
MAHARASHTRA,OSMANABAD,2004,46,26,22,331,134,58,1
MAHARASHTRA,PARBHANI,2004,42,13,51,292,109,44,4
MAHARASHTRA,PUNE COMMR.,2004,100,63,130,3905,524,433,0
MAHARASHTRA,PUNE RLY.,2004,4,0,4,132,3,0,0
MAHARASHTRA,PUNE RURAL,2004,132,31,70,854,137,120,10
MAHARASHTRA,RAIGAD,2004,61,19,19,253,146,46,2
MAHARASHTRA,RATNAGIRI,2004,16,23,12,196,76,34,1
MAHARASHTRA,SANGLI,2004,69,30,21,566,122,158,3
MAHARASHTRA,SATARA,2004,59,22,36,589,111,48,7
MAHARASHTRA,SINDHUDURG,2004,10,5,11,105,45,12,0
MAHARASHTRA,SOLAPUR COMMR.,2004,20,19,39,360,55,121,2
MAHARASHTRA,SOLAPUR RURAL,2004,96,41,34,435,140,23,10
MAHARASHTRA,THANE COMMR.,2004,115,57,159,2114,244,523,7
MAHARASHTRA,THANE RURAL,2004,144,60,83,623,193,112,10
MAHARASHTRA,WARDHA,2004,42,31,41,619,65,43,5
MAHARASHTRA,WASHIM,2004,28,19,17,418,111,19,5
MAHARASHTRA,YAVATMAL,2004,79,62,33,1024,86,45,11
MANIPUR,BISHNUPUR,2004,19,3,0,26,14,3,0
MANIPUR,CHANDEL,2004,6,1,0,4,0,0,0
MANIPUR,CHURACHANDPUR,2004,26,0,0,8,0,1,0
MANIPUR,IMPHAL(EAST),2004,24,7,1,27,28,85,0
MANIPUR,IMPHAL(WEST),2004,28,9,1,142,55,42,0
MANIPUR,SENAPATI,2004,7,0,1,8,5,2,0
MANIPUR,TAMENGLONG,2004,1,0,0,7,0,1,0
MANIPUR,THOUBAL,2004,38,11,0,14,10,7,0
MANIPUR,UKHRUL,2004,10,0,0,8,3,1,0
MEGHALAYA,GARO HILLS EAST,2004,7,0,10,18,0,1,0
MEGHALAYA,GARO HILLS SOUTH,2004,5,1,1,9,0,0,0
MEGHALAYA,GARO HILLS WEST,2004,17,12,3,31,2,3,1
MEGHALAYA,JAINTIA HILLS,2004,32,11,5,61,0,2,0
MEGHALAYA,KHASI HILLS EAST,2004,33,17,46,228,0,34,1
MEGHALAYA,KHASI HILLS WEST,2004,14,9,6,25,0,2,0
MEGHALAYA,RI-BHOI,2004,16,4,10,46,0,2,0
MIZORAM,AIZAWL,2004,10,6,2,350,1,5,0
MIZORAM,CHAMPHAI,2004,6,3,1,50,0,2,0
MIZORAM,KOLASIB,2004,4,2,1,5,0,2,0
MIZORAM,LAWNGTLAI,2004,3,1,1,30,0,3,0
MIZORAM,LUNGLEI,2004,4,2,1,100,1,4,0
MIZORAM,MAMIT,2004,3,2,0,5,0,1,0
MIZORAM,SAIHA,2004,3,1,0,50,0,1,0
MIZORAM,SERCHHIP,2004,2,3,0,20,0,2,0
NAGALAND,DIMAPUR,2004,22,2,93,85,0,8,0
NAGALAND,KIPHIRE,2004,0,0,1,10,0,0,0
NAGALAND,KOHIMA,2004,12,10,14,36,0,8,0
NAGALAND,MOKOKCHUNG,2004,6,1,1,9,0,2,0
NAGALAND,MON,2004,6,0,4,33,0,6,0
NAGALAND,PEREN,2004,3,2,0,3,0,1,0
NAGALAND,PHEK,2004,6,1,0,4,0,2,0
NAGALAND,TUENSANG,2004,10,1,2,9,5,0,0
NAGALAND,WOKHA,2004,4,0,0,41,1,1,0
NAGALAND,ZUNHEBOTO,2004,1,1,2,25,0,0,0
ODISHA,ANGUL,2004,51,27,19,222,94,36,13
ODISHA,BALASORE,2004,29,44,32,197,46,21,41
ODISHA,BARAGARH,2004,33,22,19,155,81,32,8
ODISHA,BERHAMPUR,2004,18,16,43,164,36,31,6
ODISHA,BHADRAK,2004,23,31,13,95,39,22,8
ODISHA,BOLANGIR,2004,32,33,31,146,92,17,6
ODISHA,BOUDH,2004,9,7,3,42,22,2,2
ODISHA,CUTTACK,2004,41,45,129,729,77,84,50
ODISHA,DEOGARH,2004,15,13,9,40,18,4,1
ODISHA,DHENKANAL,2004,35,19,24,112,95,19,12
ODISHA,GAJAPATI,2004,17,5,1,26,21,7,0
ODISHA,GANJAM,2004,62,15,37,182,95,22,21
ODISHA,JAGATSINGHPUR,2004,27,19,31,129,24,13,14
ODISHA,JAJPUR,2004,27,15,42,168,72,11,21
ODISHA,JHARSUGUDA,2004,15,12,4,91,22,7,0
ODISHA,KALAHANDI,2004,21,22,26,81,59,58,2
ODISHA,KANDHAMAL,2004,23,26,13,62,22,2,2
ODISHA,KENDRAPARA,2004,31,19,19,76,18,7,29
ODISHA,KEONJHAR,2004,60,39,24,172,56,14,16
ODISHA,KHURDA,2004,61,44,174,1130,69,188,20
ODISHA,KORAPUT,2004,56,40,28,109,72,20,1
ODISHA,MALKANGIR,2004,43,19,4,42,7,3,1
ODISHA,MAYURBHANJ,2004,77,84,29,229,25,24,21
ODISHA,NAYAGARH,2004,30,17,20,110,11,13,1
ODISHA,NOWRANGPUR,2004,14,16,14,51,40,11,0
ODISHA,NUAPADA,2004,6,10,7,56,36,8,1
ODISHA,PURI,2004,40,36,49,282,44,25,19
ODISHA,RAYAGADA,2004,25,19,5,69,47,17,0
ODISHA,ROURKELA,2004,14,10,19,212,10,29,1
ODISHA,SAMBALPUR,2004,43,22,38,233,37,19,0
ODISHA,SONEPUR,2004,9,5,8,40,9,5,0
ODISHA,SRP(CUTTACK),2004,4,0,8,269,1,2,0
ODISHA,SRP(ROURKELA),2004,7,2,5,86,3,2,0
ODISHA,SUNDARGARH,2004,68,17,25,160,33,30,2
PUNJAB,AMRITSAR,2004,48,25,6,181,0,206,7
PUNJAB,BARNALA,2004,12,13,5,49,0,60,0
PUNJAB,BATALA,2004,27,8,0,50,0,64,2
PUNJAB,BHATINDA,2004,36,22,0,124,0,161,5
PUNJAB,FARIDKOT,2004,19,13,2,47,0,75,1
PUNJAB,FATEHGARH SAHIB,2004,26,4,1,46,0,61,4
PUNJAB,FEROZEPUR,2004,50,30,2,165,0,113,6
PUNJAB,G.R.P,2004,9,0,1,30,16,20,1
PUNJAB,GURDASPUR,2004,19,16,2,59,0,28,3
PUNJAB,HOSHIARPUR,2004,35,23,3,75,0,119,13
PUNJAB,JAGRAON,2004,29,20,4,100,0,68,3
